price,rooms,area,state,facades_number,is_furnished,has_terrace,has_garden,has_swimming_pool,has_equipped_kitchen,build_year,cellar,garage,kitchen_surface_house,bathrooms,heating_type,terrace_surface_apartment,land_surface_house,sewer_connection,running_water,primary_energy_consumption,co2_house,certification_electrical_installation,preemption_right,flooding_area_type,leased,living_room_surface,attic_house,glazing_type,elevator,entry_phone_apartment,access_disabled,apartement_floor_apartment,number_floors_apartment,toilets,cadastral_income_house,property_subtype,postal_code,locality,property_type,price_per_m2,cluster,luxury_segment,is_luxurious
150000.0,2.0,122.0,0,4.0,0,1,1,0,-1,1840.0,1,1,14.0,1.0,4,-1.0,580.0,0,-1,385.0,12132.0,0,-1,1,-1,30.0,-1.0,1,0.0,-1.0,-1,-1.0,1.0,1.0,-1.0,residence,7830,silly,House,1229.5081967213114,1.0,0,False
399000.0,3.0,110.0,2,-1.0,-1,-1,-1,-1,-1,1979.0,0,-1,-1.0,-1.0,4,-1.0,489.0,-1,-1,196.0,56.0,-1,-1,0,-1,-1.0,1.0,1,0.0,-1.0,0,-1.0,1.0,-1.0,589.0,villa,7830,hellebecq,House,3627.2727272727275,1.0,0,False
389000.0,4.0,157.0,4,4.0,0,1,1,-1,-1,2025.0,-1,-1,-1.0,1.0,-1,-1.0,500.0,-1,-1,52.0,1795.0,-1,-1,0,0,-1.0,1.0,-1,0.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,residence,5060,arsimont,House,2477.707006369427,1.0,0,False
210000.0,4.0,127.0,2,3.0,0,1,1,-1,3,1950.0,-1,1,-1.0,1.0,3,15.0,205.0,-1,1,314.0,314.0,-1,-1,0,0,14.0,1.0,-1,0.0,-1.0,-1,-1.0,-1.0,2.0,721.0,residence,5060,tamines,House,1653.5433070866143,1.0,0,False
329000.0,4.0,163.0,4,3.0,0,1,1,-1,-1,2025.0,-1,-1,-1.0,-1.0,-1,-1.0,300.0,-1,-1,39.0,1458.0,-1,-1,0,0,-1.0,1.0,-1,0.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,residence,5060,arsimont,House,2018.4049079754602,1.0,0,False
325550.0,3.0,531.0,3,3.0,-1,-1,1,-1,3,2025.0,-1,1,-1.0,1.0,3,-1.0,-1.0,1,1,-1.0,-1.0,1,-1,1,0,-1.0,1.0,1,-1.0,1.0,-1,-1.0,-1.0,-1.0,-1.0,residence,7830,hellebecq,House,613.0885122410546,1.0,0,False
440000.0,4.0,178.0,2,4.0,0,1,1,0,2,2012.0,-1,-1,16.0,2.0,-1,33.0,2316.0,0,1,130.0,4.0,1,0,1,-1,25.0,1.0,1,0.0,-1.0,0,-1.0,1.0,2.0,845.0,residence,7830,silly,House,2471.9101123595506,1.0,0,False
332000.0,3.0,210.0,0,4.0,0,1,1,0,3,-1.0,-1,-1,30.0,1.0,-1,-1.0,760.0,1,1,250.0,18.0,-1,0,1,0,28.0,1.0,1,0.0,-1.0,0,-1.0,1.0,1.0,180.0,residence,7830,bassilly,House,1580.952380952381,1.0,0,False
295000.0,4.0,294.0,-1,3.0,-1,1,1,-1,2,1972.0,1,1,22.0,2.0,2,-1.0,1870.0,-1,-1,546.0,135.0,0,-1,0,0,32.0,1.0,1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,840.0,residence,7830,bassilly,House,1003.4013605442177,1.0,0,False
499000.0,3.0,209.0,4,4.0,0,1,1,0,2,2000.0,-1,1,10.0,2.0,2,-1.0,2015.0,1,1,162.0,1.0,1,0,0,0,31.0,-1.0,1,0.0,-1.0,1,-1.0,-1.0,2.0,1204.0,residence,7830,silly,House,2387.55980861244,1.0,0,False
345000.0,4.0,200.0,2,-1.0,0,1,1,0,2,-1.0,0,1,-1.0,1.0,-1,-1.0,-1.0,-1,1,487.0,-1.0,-1,0,1,0,-1.0,0.0,1,0.0,-1.0,0,-1.0,-1.0,1.0,-1.0,villa,7830,silly,House,1725.0,1.0,0,False
439500.0,3.0,272.0,0,2.0,-1,1,1,0,3,1875.0,-1,1,-1.0,2.0,3,-1.0,-1.0,-1,-1,291.0,-1.0,-1,0,1,0,-1.0,-1.0,1,0.0,-1.0,0,-1.0,2.0,2.0,304.0,residence,7830,silly,House,1615.8088235294117,1.0,0,False
350000.0,2.0,155.0,2,4.0,0,1,1,-1,-1,1990.0,-1,1,-1.0,1.0,2,40.0,1800.0,-1,-1,340.0,85.0,-1,-1,0,0,75.0,-1.0,-1,0.0,-1.0,-1,-1.0,-1.0,2.0,800.0,residence,7830,hoves,House,2258.064516129032,1.0,0,False
590000.0,6.0,360.0,-1,2.0,0,1,1,0,2,1850.0,1,1,18.0,2.0,2,35.0,1480.0,-1,-1,-1.0,-1.0,0,-1,0,-1,30.0,1.0,-1,0.0,-1.0,0,-1.0,2.0,3.0,1093.0,residence,7830,silly,House,1638.888888888889,1.0,0,False
495000.0,3.0,214.0,-1,4.0,-1,1,1,-1,2,-1.0,1,1,20.0,2.0,2,-1.0,-1.0,-1,-1,380.0,94.0,-1,-1,0,0,30.0,1.0,1,0.0,0.0,-1,-1.0,-1.0,-1.0,503.0,cottage,7830,hellebecq,House,2313.0841121495328,1.0,0,False
990000.0,4.0,500.0,2,4.0,0,1,1,1,2,1890.0,-1,1,36.0,3.0,2,30.0,15328.0,1,1,254.0,27697.0,1,-1,0,-1,55.0,1.0,1,0.0,-1.0,0,-1.0,-1.0,4.0,-1.0,residence,7830,silly,House,1980.0,0.0,1,True
499000.0,4.0,230.0,2,-1.0,-1,0,1,-1,-1,-1.0,0,-1,-1.0,2.0,5,-1.0,2350.0,-1,-1,249.0,-1.0,-1,-1,0,-1,-1.0,0.0,1,0.0,-1.0,0,-1.0,-1.0,-1.0,626.0,villa,7830,silly,House,2169.5652173913045,1.0,0,False
495000.0,3.0,190.0,-1,4.0,-1,1,1,-1,-1,-1.0,-1,1,-1.0,2.0,-1,20.0,1407.0,-1,-1,271.0,-1.0,-1,-1,0,0,36.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,villa,7830,bassilly,House,2605.2631578947367,1.0,0,False
1100000.0,4.0,500.0,2,4.0,0,1,1,1,2,1890.0,-1,1,16.0,3.0,2,30.0,15328.0,1,1,254.0,27697.0,1,0,0,-1,55.0,1.0,1,0.0,-1.0,0,-1.0,-1.0,4.0,-1.0,residence,7830,silly,House,2200.0,0.0,1,True
349000.0,3.0,110.0,2,-1.0,-1,0,1,-1,-1,1979.0,0,-1,-1.0,-1.0,4,-1.0,489.0,-1,-1,196.0,56.0,-1,-1,0,-1,-1.0,1.0,1,0.0,-1.0,0,-1.0,1.0,-1.0,589.0,villa,7830,hellebecq,House,3172.7272727272725,1.0,0,False
299000.0,3.0,130.0,0,-1.0,-1,1,1,-1,-1,-1.0,0,1,-1.0,1.0,3,-1.0,580.0,-1,-1,-1.0,-1.0,-1,-1,1,-1,-1.0,0.0,1,0.0,-1.0,1,-1.0,-1.0,-1.0,723.0,villa,7830,hoves,House,2300.0,1.0,0,False
300000.0,3.0,198.0,2,4.0,0,0,0,-1,-1,-1.0,-1,1,-1.0,1.0,2,-1.0,970.0,-1,1,387.0,-1.0,1,-1,0,0,25.0,1.0,-1,0.0,-1.0,-1,-1.0,-1.0,1.0,540.0,residence,7830,hellebecq,House,1515.1515151515152,1.0,0,False
375000.0,5.0,324.0,0,-1.0,-1,0,1,-1,-1,-1.0,0,1,-1.0,2.0,2,-1.0,605.0,-1,-1,375.0,-1.0,-1,-1,0,-1,-1.0,0.0,1,0.0,-1.0,0,-1.0,-1.0,-1.0,509.0,residence,7830,silly,House,1157.4074074074074,1.0,0,False
270000.0,2.0,145.0,0,4.0,0,1,1,-1,-1,-1.0,-1,1,-1.0,1.0,2,-1.0,1000.0,-1,1,568.0,-1.0,-1,-1,0,0,52.0,1.0,-1,0.0,-1.0,-1,-1.0,-1.0,1.0,463.0,residence,7830,hellebecq,House,1862.0689655172414,1.0,0,False
270000.0,2.0,145.0,0,4.0,0,1,1,-1,-1,-1.0,-1,1,-1.0,1.0,2,-1.0,1000.0,-1,1,568.0,-1.0,-1,-1,0,0,52.0,1.0,-1,0.0,-1.0,-1,-1.0,-1.0,1.0,463.0,cottage,7830,hellebecq,House,1862.0689655172414,1.0,0,False
395000.0,5.0,175.0,0,-1.0,-1,1,1,-1,-1,1972.0,1,1,-1.0,1.0,2,-1.0,1296.0,-1,-1,398.0,98.0,-1,-1,1,-1,-1.0,1.0,1,0.0,-1.0,0,-1.0,1.0,-1.0,-1.0,villa,7830,hoves,House,2257.1428571428573,1.0,0,False
235000.0,3.0,110.0,-1,4.0,-1,1,1,-1,-1,-1.0,-1,1,-1.0,1.0,2,45.0,315.0,-1,-1,523.0,131.0,-1,-1,0,0,27.0,1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,villa,7062,naast,House,2136.3636363636365,1.0,0,False
170000.0,2.0,100.0,-1,2.0,-1,1,1,-1,-1,-1.0,-1,-1,-1.0,1.0,3,7.0,187.0,-1,-1,638.0,116.0,-1,-1,0,0,14.0,1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,residence,7060,soignies,House,1700.0,1.0,0,False
560000.0,4.0,260.0,2,4.0,0,0,1,-1,-1,-1.0,-1,1,-1.0,1.0,3,-1.0,3320.0,-1,1,296.0,53.0,0,-1,0,0,-1.0,-1.0,-1,0.0,-1.0,-1,-1.0,-1.0,-1.0,1931.0,cottage,7060,soignies,House,2153.846153846154,1.0,0,False
850000.0,8.0,245.0,3,4.0,-1,1,1,-1,3,1900.0,1,1,15.0,3.0,3,-1.0,3143.0,1,1,211.0,38.0,1,-1,1,0,69.0,1.0,1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,1204.0,residence,7063,chaussee-notre-dame-louvignies,House,3469.387755102041,0.0,1,True
149000.0,4.0,231.0,0,-1.0,0,0,1,-1,-1,-1.0,1,-1,-1.0,1.0,3,-1.0,267.0,-1,-1,-1.0,-1.0,-1,-1,1,-1,-1.0,1.0,1,0.0,-1.0,0,-1.0,-1.0,-1.0,1746.0,residence,7060,soignies,House,645.021645021645,1.0,0,False
265000.0,2.0,141.0,0,-1.0,0,0,0,-1,-1,-1.0,1,1,-1.0,1.0,5,-1.0,185.0,-1,-1,444.0,16094.0,-1,-1,1,-1,-1.0,0.0,1,0.0,-1.0,0,-1.0,3.0,-1.0,400.0,residence,7060,soignies,House,1879.4326241134752,1.0,0,False
270000.0,3.0,130.0,-1,2.0,-1,1,1,-1,-1,-1.0,-1,-1,-1.0,1.0,3,10.0,160.0,-1,-1,397.0,77.0,-1,-1,0,0,36.0,1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,residence,7060,soignies,House,2076.923076923077,1.0,0,False
560000.0,4.0,260.0,2,4.0,0,0,1,-1,-1,-1.0,-1,1,-1.0,1.0,3,-1.0,3320.0,-1,1,296.0,53.0,0,-1,0,0,-1.0,-1.0,-1,0.0,-1.0,-1,-1.0,-1.0,-1.0,1931.0,cottage,7061,casteau,House,2153.846153846154,1.0,0,False
230000.0,2.0,118.0,-1,3.0,-1,1,1,-1,-1,-1.0,-1,1,-1.0,1.0,2,15.0,450.0,-1,-1,580.0,144.0,-1,-1,0,0,27.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,residence,7060,soignies,House,1949.1525423728813,1.0,0,False
195000.0,3.0,199.0,0,2.0,-1,1,1,-1,-1,-1.0,-1,1,-1.0,1.0,-1,-1.0,-1.0,-1,-1,540.0,-1.0,-1,-1,0,-1,-1.0,1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,residence,7060,soignies,House,979.8994974874372,1.0,0,False
280000.0,4.0,150.0,3,-1.0,-1,0,1,-1,-1,-1.0,0,-1,-1.0,1.0,3,-1.0,166.0,-1,-1,-1.0,-1.0,-1,-1,1,-1,-1.0,0.0,1,0.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,residence,7060,soignies,House,1866.6666666666667,1.0,0,False
295000.0,5.0,150.0,-1,3.0,-1,1,1,-1,-1,-1.0,-1,1,-1.0,2.0,2,40.0,230.0,-1,-1,355.0,88.0,-1,-1,0,0,16.0,1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,residence,7060,soignies,House,1966.6666666666667,1.0,0,False
480000.0,6.0,580.0,0,4.0,-1,1,1,0,-1,1903.0,1,1,27.0,2.0,2,54.0,2256.0,1,-1,321.0,-1.0,-1,0,0,1,43.0,1.0,1,0.0,-1.0,0,-1.0,2.0,3.0,-1.0,master house,7060,soignies,House,827.5862068965517,1.0,0,False
199000.0,2.0,115.0,2,2.0,0,1,1,-1,-1,-1.0,-1,-1,-1.0,1.0,3,-1.0,580.0,-1,-1,366.0,-1.0,0,-1,0,0,31.0,1.0,-1,0.0,-1.0,-1,-1.0,-1.0,1.0,563.0,residence,7060,soignies,House,1730.4347826086957,1.0,0,False
1100000.0,5.0,326.0,3,4.0,0,1,1,1,2,1700.0,1,1,21.0,3.0,2,100.0,3697.0,1,1,262.0,-1.0,-1,0,0,0,21.0,-1.0,1,0.0,1.0,0,-1.0,-1.0,-1.0,814.0,cottage,7061,casteau,House,3374.2331288343557,0.0,1,True
349000.0,3.0,150.0,2,-1.0,-1,0,1,-1,-1,-1.0,0,1,-1.0,1.0,3,-1.0,2367.0,-1,-1,-1.0,-1.0,-1,-1,1,-1,-1.0,1.0,1,0.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,residence,7063,chaussee-notre-dame-louvignies,House,2326.6666666666665,1.0,0,False
595000.0,4.0,250.0,2,4.0,0,1,1,-1,-1,2000.0,-1,1,-1.0,1.0,2,50.0,1280.0,-1,-1,275.0,-1.0,-1,-1,0,0,40.0,1.0,-1,0.0,-1.0,-1,-1.0,2.0,2.0,1618.0,villa,7060,soignies,House,2380.0,1.0,0,False
390000.0,2.0,150.0,-1,4.0,-1,1,1,-1,-1,-1.0,-1,1,-1.0,1.0,2,40.0,1080.0,-1,-1,144.0,36.0,-1,-1,0,0,40.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,villa,7060,soignies,House,2600.0,1.0,0,False
360000.0,4.0,170.0,-1,4.0,-1,1,1,-1,-1,-1.0,-1,1,-1.0,1.0,2,20.0,821.0,-1,-1,230.0,57.0,-1,-1,0,0,40.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,villa,7061,casteau,House,2117.6470588235293,1.0,0,False
119000.0,3.0,160.0,-1,4.0,-1,-1,1,-1,-1,-1.0,-1,1,-1.0,1.0,2,-1.0,1064.0,-1,1,824.0,-1.0,-1,-1,0,-1,-1.0,-1.0,1,-1.0,-1.0,-1,-1.0,-1.0,1.0,624.0,residence,7060,soignies,House,743.75,1.0,0,False
450000.0,4.0,194.0,-1,4.0,-1,1,1,-1,-1,-1.0,-1,1,-1.0,1.0,2,30.0,4300.0,-1,-1,192.0,47.0,-1,-1,0,0,30.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,villa,7060,soignies,House,2319.5876288659792,1.0,0,False
400000.0,5.0,217.0,-1,4.0,0,1,1,0,2,1973.0,-1,1,14.0,2.0,2,-1.0,871.0,1,1,305.0,76.0,0,-1,0,-1,28.0,-1.0,1,0.0,-1.0,0,-1.0,1.0,2.0,1309.0,residence,7061,casteau,House,1843.3179723502303,1.0,0,False
325000.0,3.0,140.0,2,-1.0,-1,1,1,-1,-1,2002.0,0,1,-1.0,1.0,1,-1.0,199.0,-1,-1,292.0,-1.0,-1,-1,1,-1,-1.0,0.0,1,0.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,residence,7060,soignies,House,2321.4285714285716,1.0,0,False
390000.0,4.0,300.0,3,-1.0,-1,1,1,-1,1,-1.0,1,-1,10.0,2.0,3,30.0,346.0,1,1,268.0,-1.0,1,-1,0,-1,45.0,1.0,1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,966.0,residence,7060,horrues,House,1300.0,1.0,0,False
433240.0,3.0,184.0,4,4.0,-1,-1,1,-1,-1,-1.0,-1,1,-1.0,1.0,-1,-1.0,928.0,-1,-1,-1.0,-1.0,-1,-1,0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,2.0,-1.0,residence,7063,chaussee-notre-dame-louvignies,House,2354.5652173913045,1.0,0,False
280000.0,3.0,140.0,-1,2.0,-1,1,1,-1,-1,-1.0,-1,-1,-1.0,1.0,3,15.0,240.0,-1,-1,292.0,55.0,-1,-1,0,0,35.0,1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,residence,7060,soignies,House,2000.0,1.0,0,False
175000.0,2.0,87.0,2,-1.0,-1,0,0,-1,-1,-1.0,0,-1,-1.0,1.0,3,-1.0,60.0,-1,-1,398.0,-1.0,-1,-1,1,-1,-1.0,1.0,1,0.0,-1.0,0,-1.0,-1.0,-1.0,223.0,residence,7060,soignies,House,2011.4942528735633,1.0,0,False
120000.0,2.0,70.0,-1,4.0,-1,1,1,-1,-1,-1.0,-1,-1,-1.0,1.0,0,-1.0,390.0,-1,-1,877.0,10.0,-1,-1,0,0,20.0,1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,residence,7063,chaussee-notre-dame-louvignies,House,1714.2857142857142,1.0,0,False
130000.0,2.0,90.0,-1,3.0,-1,1,1,-1,-1,-1.0,-1,-1,-1.0,-1.0,3,20.0,294.0,-1,-1,660.0,120.0,-1,-1,0,0,28.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,residence,7060,soignies,House,1444.4444444444443,1.0,0,False
340000.0,3.0,130.0,-1,3.0,-1,1,1,-1,-1,-1.0,-1,1,-1.0,1.0,3,30.0,187.0,-1,-1,102.0,19.0,-1,-1,0,0,50.0,1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,residence,7060,horrues,House,2615.3846153846152,1.0,0,False
299000.0,3.0,130.0,2,-1.0,-1,0,1,-1,-1,-1.0,0,1,-1.0,1.0,3,-1.0,1649.0,-1,-1,244.0,-1.0,-1,-1,1,-1,-1.0,0.0,1,0.0,-1.0,0,-1.0,-1.0,-1.0,1031.0,residence,7060,soignies,House,2300.0,1.0,0,False
230000.0,2.0,73.0,3,-1.0,-1,0,0,-1,-1,-1.0,0,-1,-1.0,1.0,3,-1.0,140.0,-1,-1,311.0,-1.0,-1,-1,0,-1,-1.0,0.0,1,0.0,-1.0,0,-1.0,-1.0,-1.0,297.0,residence,7060,soignies,House,3150.6849315068494,1.0,0,False
199500.0,-1.0,227.0,-1,3.0,-1,-1,-1,-1,-1,-1.0,0,1,-1.0,-1.0,-1,-1.0,371.0,-1,-1,-1.0,-1.0,-1,-1,0,0,-1.0,1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,residence,7060,soignies,House,878.8546255506608,1.0,0,False
495000.0,5.0,290.0,2,4.0,-1,1,1,-1,3,1950.0,1,1,-1.0,1.0,2,-1.0,1115.0,-1,1,418.0,104.0,-1,-1,1,-1,-1.0,1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,villa,7060,soignies,House,1706.896551724138,1.0,0,False
215000.0,2.0,261.0,-1,4.0,-1,1,1,-1,-1,-1.0,-1,-1,-1.0,1.0,3,55.0,1617.0,-1,-1,670.0,122.0,-1,-1,0,0,56.0,1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,residence,7060,horrues,House,823.7547892720306,1.0,0,False
425000.0,5.0,189.0,-1,4.0,-1,1,1,-1,-1,-1.0,-1,1,-1.0,1.0,5,25.0,1890.0,-1,-1,423.0,91.0,-1,-1,0,0,42.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,villa,7061,casteau,House,2248.677248677249,1.0,0,False
215000.0,2.0,261.0,-1,4.0,-1,1,1,-1,-1,-1.0,-1,1,-1.0,1.0,3,55.0,1617.0,-1,-1,670.0,122.0,-1,-1,0,0,56.0,1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,residence,7060,horrues,House,823.7547892720306,1.0,0,False
195000.0,3.0,100.0,-1,2.0,-1,1,1,-1,-1,-1.0,-1,1,-1.0,1.0,3,10.0,238.0,-1,-1,383.0,70.0,-1,-1,0,0,26.0,1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,residence,7060,soignies,House,1950.0,1.0,0,False
285000.0,4.0,142.0,-1,3.0,-1,1,1,-1,-1,-1.0,-1,-1,-1.0,1.0,3,25.0,300.0,-1,-1,331.0,11197.0,-1,-1,0,0,32.0,1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,residence,7060,soignies,House,2007.0422535211267,1.0,0,False
310000.0,3.0,205.0,2,3.0,0,1,1,0,-1,1961.0,1,1,12.0,1.0,2,15.0,735.0,1,1,280.0,70.0,0,0,1,0,40.0,1.0,1,0.0,-1.0,0,-1.0,1.0,2.0,1283.0,residence,7060,soignies,House,1512.1951219512196,1.0,0,False
399000.0,3.0,190.0,-1,4.0,-1,1,1,-1,-1,-1.0,-1,1,-1.0,1.0,2,15.0,1360.0,-1,-1,339.0,84.0,-1,-1,0,0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,cottage,7060,horrues,House,2100.0,1.0,0,False
365550.0,3.0,999.0,3,4.0,-1,-1,1,-1,3,2025.0,-1,-1,-1.0,-1.0,3,-1.0,-1.0,1,1,-1.0,-1.0,1,-1,1,0,-1.0,1.0,1,-1.0,1.0,-1,-1.0,-1.0,-1.0,-1.0,villa,7060,soignies,House,365.9159159159159,1.0,0,False
431561.0,3.0,189.0,4,4.0,-1,-1,1,-1,-1,-1.0,-1,1,-1.0,1.0,-1,-1.0,1327.0,-1,-1,-1.0,-1.0,-1,-1,0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,2.0,-1.0,residence,7063,neufvilles,House,2283.3915343915346,1.0,0,False
260000.0,4.0,168.0,-1,3.0,-1,-1,1,-1,-1,-1.0,1,-1,23.0,1.0,2,-1.0,2000.0,-1,-1,491.0,123.0,0,-1,0,0,28.0,1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,residence,7060,horrues,House,1547.6190476190477,1.0,0,False
399000.0,4.0,206.0,2,3.0,0,1,1,0,2,1874.0,-1,1,28.0,1.0,2,52.0,389.0,1,1,159.0,39.0,1,-1,1,-1,-1.0,-1.0,1,0.0,-1.0,0,-1.0,2.0,2.0,414.0,residence,5140,boignee,House,1936.893203883495,1.0,0,False
299000.0,4.0,155.0,2,4.0,-1,1,1,-1,2,-1.0,-1,-1,13.0,1.0,2,-1.0,1263.0,1,1,203.0,49.0,-1,-1,-1,-1,30.0,1.0,1,0.0,-1.0,0,-1.0,1.0,-1.0,-1.0,residence,5140,ligny,House,1929.032258064516,1.0,0,False
250000.0,4.0,151.0,2,-1.0,0,1,1,-1,-1,1951.0,-1,-1,-1.0,1.0,2,35.0,639.0,-1,-1,372.0,-1.0,1,-1,0,0,22.0,-1.0,-1,0.0,-1.0,-1,-1.0,-1.0,2.0,525.0,residence,5140,ligny,House,1655.6291390728477,1.0,0,False
430000.0,3.0,281.0,2,3.0,-1,1,1,-1,2,-1.0,-1,1,-1.0,1.0,3,-1.0,1241.0,1,1,317.0,-1.0,-1,-1,0,-1,30.0,1.0,1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,638.0,master house,7062,naast,House,1530.2491103202847,1.0,0,False
450000.0,8.0,350.0,0,4.0,0,1,1,0,-1,1845.0,1,1,18.0,2.0,2,-1.0,2670.0,1,1,345.0,85.0,0,-1,1,0,28.0,1.0,1,0.0,-1.0,0,-1.0,3.0,3.0,975.0,residence,5140,sombreffe,House,1285.7142857142858,1.0,0,False
239000.0,7.0,240.0,0,3.0,0,0,1,0,1,-1.0,1,-1,10.0,2.0,2,-1.0,457.0,-1,-1,373.0,92.0,-1,-1,0,-1,23.0,-1.0,1,0.0,-1.0,0,-1.0,-1.0,2.0,999.0,residence,5140,sombreffe,House,995.8333333333334,1.0,0,False
449000.0,3.0,136.0,3,4.0,0,1,1,0,2,1999.0,1,1,18.0,1.0,2,45.0,1167.0,-1,-1,278.0,62.0,-1,-1,1,-1,29.0,1.0,1,0.0,-1.0,0,-1.0,2.0,2.0,-1.0,residence,5140,sombreffe,House,3301.470588235294,1.0,0,False
135000.0,2.0,115.0,0,3.0,0,1,1,-1,-1,-1.0,-1,1,-1.0,-1.0,2,30.0,6.0,-1,-1,476.0,-1.0,1,-1,0,0,25.0,-1.0,-1,0.0,-1.0,-1,-1.0,2.0,1.0,337.0,residence,5140,ligny,House,1173.9130434782608,1.0,0,False
299000.0,4.0,160.0,2,3.0,0,1,1,-1,-1,-1.0,-1,-1,-1.0,2.0,2,27.0,420.0,-1,-1,228.0,-1.0,-1,-1,0,0,39.0,1.0,-1,0.0,-1.0,-1,-1.0,-1.0,2.0,612.0,residence,5140,ligny,House,1868.75,1.0,0,False
285000.0,4.0,154.0,2,4.0,0,1,1,-1,-1,-1.0,-1,1,-1.0,1.0,-1,-1.0,-1.0,-1,-1,499.0,-1.0,-1,-1,0,0,32.0,-1.0,-1,0.0,-1.0,-1,-1.0,-1.0,1.0,545.0,residence,5140,sombreffe,House,1850.6493506493507,1.0,0,False
200000.0,4.0,157.0,0,-1.0,0,1,1,-1,-1,-1.0,-1,1,-1.0,2.0,-1,25.0,2265.0,-1,-1,-1.0,222.0,-1,-1,0,0,-1.0,1.0,-1,0.0,-1.0,-1,-1.0,-1.0,-1.0,458.0,residence,5140,sombreffe,House,1273.8853503184714,1.0,0,False
220000.0,3.0,150.0,2,3.0,0,1,1,-1,-1,-1.0,-1,-1,-1.0,1.0,2,45.0,686.0,-1,-1,427.0,-1.0,0,-1,0,0,36.0,1.0,-1,0.0,-1.0,-1,-1.0,-1.0,2.0,463.0,residence,5140,sombreffe,House,1466.6666666666667,1.0,0,False
395872.0,4.0,147.0,4,4.0,-1,-1,1,-1,-1,-1.0,-1,-1,-1.0,1.0,-1,-1.0,1104.0,-1,-1,-1.0,-1.0,-1,-1,0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,2.0,-1.0,residence,5140,sombreffe,House,2693.0068027210887,1.0,0,False
371050.0,3.0,1380.0,3,4.0,-1,-1,1,-1,3,2025.0,-1,1,-1.0,-1.0,6,-1.0,-1.0,1,1,-1.0,-1.0,1,-1,1,0,-1.0,1.0,1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,villa,5140,sombreffe,House,268.8768115942029,1.0,0,False
425095.0,4.0,190.0,4,4.0,-1,-1,1,-1,-1,-1.0,-1,-1,-1.0,2.0,-1,-1.0,1104.0,-1,-1,-1.0,-1.0,-1,-1,0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,2.0,-1.0,residence,5140,sombreffe,House,2237.342105263158,1.0,0,False
96000.0,2.0,58.0,-1,-1.0,0,1,0,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1,-1.0,90.0,-1,-1,-1.0,-1.0,-1,-1,1,0,-1.0,1.0,-1,0.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,cottage,5140,tongrinne,House,1655.1724137931035,1.0,0,False
399000.0,4.0,205.0,2,4.0,-1,1,-1,1,3,1900.0,1,1,17.0,1.0,-1,17.0,1111.0,-1,-1,234.0,-1.0,0,-1,0,-1,34.0,1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,896.0,residence,5140,sombreffe,House,1946.341463414634,1.0,0,False
