Postal Code;Special code;Submunicipality code;R?gion code;Province code;Arrondissement code;Municipality code;ISO 3166-3 Area code;Official language or language combination;Sub-municipality name (French);Sub-municipality name (Dutch);Sub-municipality name (German);R?gion name (German);R?gion name (Dutch);R?gion name (French);Province name (German);Province name (Dutch);Province name (French);Arrondissement name (German);Arrondissement name (Dutch);Arrondissement name (French);Municipality name (German);Municipality name (Dutch);Municipality name (French);sub_municipaliti_name_maj
1630;0;23100A;2000;20001;23000;23100;BEL;NL-fr;;Linkebeek;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Linkebeek;Linkebeek
1640;0;23101A;2000;20001;23000;23101;BEL;NL-fr;;Sint-Genesius-Rode;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Sint-Genesius-Rode;Rhode-Saint-Gen?se
1650;0;23003A;2000;20001;23000;23003;BEL;NL;;Beersel;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Beersel;
1651;0;23003E;2000;20001;23000;23003;BEL;NL;;Lot;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Beersel;
1652;0;23003B;2000;20001;23000;23003;BEL;NL;;Alsemberg;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Beersel;
1653;0;23003C;2000;20001;23000;23003;BEL;NL;;Dworp;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Beersel;
1654;0;23003D;2000;20001;23000;23003;BEL;NL;;Huizingen;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Beersel
1670;0;23064A;2000;20001;23000;23064;BEL;NL;;Pepingen;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Pepingen
1671;0;23064B;2000;20001;23000;23064;BEL;NL;;Elingen;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Pepingen
1673;0;23064C;2000;20001;23000;23064;BEL;NL;;Beert;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Pepingen
1674;0;23064D;2000;20001;23000;23064;BEL;NL;;Bellingen;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Pepingen
1700;0;23016A;2000;20001;23000;23016;BEL;NL;;Dilbeek;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Dilbeek
1701;0;23016A;2000;20001;23000;23016;BEL;NL;;Dilbeek;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Dilbeek
1701;0;23016D;2000;20001;23000;23016;BEL;NL;;Itterbeek;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Dilbeek
1702;0;23016C;2000;20001;23000;23016;BEL;NL;;Groot-Bijgaarden;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Dilbeek
1703;0;23016E;2000;20001;23000;23016;BEL;NL;;Schepdaal;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Dilbeek
1730;0;23002A;2000;20001;23000;23002;BEL;NL;;Asse;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Asse
1731;0;23002D;2000;20001;23000;23002;BEL;NL;;Relegem;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Asse
1733;1;23002A;2000;20001;23000;23002;BEL;NL;;Asse;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Asse
1740;0;23086A;2000;20001;23000;23086;BEL;NL;;Ternat;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Ternat
1741;0;23086B;2000;20001;23000;23086;BEL;NL;;Wambeek;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Ternat
1742;0;23086C;2000;20001;23000;23086;BEL;NL;;Sint-Katherina-Lombeek;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Ternat
1745;0;23060A;2000;20001;23000;23060;BEL;NL;;Opwijk;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Opwijk;
1750;0;23104B;2000;20001;23000;23104;BEL;NL;;Sint-Martens-Lennik;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Lennik;
1755;0;23024B;2000;20001;23000;23024;BEL;NL;;Leerbeek;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Gooik;
1760;0;23097A-I;2000;20001;23000;23097;BEL;NL;;Pamel;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Roosdaal;
1761;0;23097B;2000;20001;23000;23097;BEL;NL;;Borchtlombeek;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Roosdaal;
1770;0;23044A;2000;20001;23000;23044;BEL;NL;;Liedekerke;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Liedekerke;
1780;0;23102A;2000;20001;23000;23102;BEL;NL-fr;;Wemmel;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Wemmel;Wemmel
1785;0;23052A;2000;20001;23000;23052;BEL;NL;;Merchtem;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Merchtem;
1790;0;23105A;2000;20001;23000;23105;BEL;NL;;Hekelgem;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Affligem;
1800;0;23088A;2000;20001;23000;23088;BEL;NL;;Vilvoorde;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Vilvoorde;
1804;1;23088A;2000;20001;23000;23088;BEL;NL;;Vilvoorde;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Vilvoorde;
1820;1;23081A;2000;20001;23000;23081;BEL;NL;;Steenokkerzeel;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Steenokkerzeel;
1830;1;23047A;2000;20001;23000;23047;BEL;NL;;Machelen;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Machelen;
1831;1;23047B;2000;20001;23000;23047;BEL;NL;;Diegem;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Machelen;
1840;0;23045A;2000;20001;23000;23045;BEL;NL;;Londerzeel;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Londerzeel;
1850;0;23025A;2000;20001;23000;23025;BEL;NL;;Grimbergen;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Grimbergen;
1851;0;23025D;2000;20001;23000;23025;BEL;NL;;Humbeek;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Grimbergen;
1852;0;23025C;2000;20001;23000;23025;BEL;NL;;Beigem;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Grimbergen;
1853;0;23025B;2000;20001;23000;23025;BEL;NL;;Strombeek-Bever;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Grimbergen;
1860;0;23050A;2000;20001;23000;23050;BEL;NL;;Meise;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Meise;
1861;0;23050B;2000;20001;23000;23050;BEL;NL;;Wolvertem;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Meise;
1880;0;23039A;2000;20001;23000;23039;BEL;NL;;Kapelle-op-den-Bos;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Kapelle-op-den-Bos;
1910;0;23038A;2000;20001;23000;23038;BEL;NL;;Kampenhout;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Kampenhout;
1930;0;23094A;2000;20001;23000;23094;BEL;NL;;Zaventem;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Zaventem;
1931;1;23047B;2000;20001;23000;23047;BEL;NL;;Diegem;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Machelen;
1932;0;23094D;2000;20001;23000;23094;BEL;NL;;Sint-Stevens-Woluwe;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Zaventem;
1933;0;23094C;2000;20001;23000;23094;BEL;NL;;Sterrebeek;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Zaventem;
1934;1;23047B;2000;20001;23000;23047;BEL;NL;;Diegem;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Machelen;
1935;1;23094A;2000;20001;23000;23094;BEL;NL;;Zaventem;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Zaventem;
1950;0;23099A;2000;20001;23000;23099;BEL;NL-fr;;Kraainem;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Kraainem;Kraainem
1970;0;23103A;2000;20001;23000;23103;BEL;NL-fr;;Wezembeek-Oppem;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Wezembeek-Oppem;Wezembeek-Oppem
1980;0;23096A;2000;20001;23000;23096;BEL;NL;;Zemst;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Zemst;
1980;0;23096E;2000;20001;23000;23096;BEL;NL;;Eppegem;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Zemst
1981;0;23096B;2000;20001;23000;23096;BEL;NL;;Hofstade;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Zemst
1982;0;23096D;2000;20001;23000;23096;BEL;NL;;Elewijt;;;Vlaams Gewest;R?gion flamande;;Vlaams-Brabant;Brabant flamand (le);;Halle-Vilvoorde;Hal-Vilvorde;;Zemst
2000;0;11002-Z;2000;10000;11000;11002;BEL;NL;;Antwerpen;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Antwerpen
2018;0;11002-Z;2000;10000;11000;11002;BEL;NL;;Antwerpen;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Antwerpen
2020;0;11002-Z;2000;10000;11000;11002;BEL;NL;;Antwerpen;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Antwerpen
2030;0;11002-Z;2000;10000;11000;11002;BEL;NL;;Antwerpen;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Antwerpen
2040;0;11002-Y;2000;10000;11000;11002;BEL;NL;;Berendrecht-Zandvliet-Lillo;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Antwerpen
2050;0;11002-Z;2000;10000;11000;11002;BEL;NL;;Antwerpen;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Antwerpen
2060;0;11002-Z;2000;10000;11000;11002;BEL;NL;;Antwerpen;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Antwerpen
2070;0;11056A;2000;10000;11000;11056;BEL;NL;;Zwijndrecht;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Zwijndrecht
2099;1;11002-Z;2000;10000;11000;11002;BEL;NL;;Antwerpen;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Antwerpen
2100;0;11002R;2000;10000;11000;11002;BEL;NL;;Deurne;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Antwerpen
2110;0;11050A;2000;10000;11000;11050;BEL;NL;;Wijnegem;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Wijnegem
2140;0;11002S;2000;10000;11000;11002;BEL;NL;;Borgerhout;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Antwerpen
2150;0;11007A;2000;10000;11000;11007;BEL;NL;;Borsbeek;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Borsbeek
2160;0;11052A;2000;10000;11000;11052;BEL;NL;;Wommelgem;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Wommelgem
2170;0;11002Q;2000;10000;11000;11002;BEL;NL;;Merksem;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Antwerpen
2180;0;11002P;2000;10000;11000;11002;BEL;NL;;Ekeren;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Antwerpen
2200;0;13011A;2000;10000;13000;13011;BEL;NL;;Herentals;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Turnhout;;;Herentals
2220;0;12014A;2000;10000;12000;12014;BEL;NL;;Heist-op-den-Berg;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Mechelen;;;Heist-op-den-Berg
2221;0;12014E;2000;10000;12000;12014;BEL;NL;;Booischot;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Mechelen;;;Heist-op-den-Berg
2222;0;12014C;2000;10000;12000;12014;BEL;NL;;Itegem;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Mechelen;;;Heist-op-den-Berg
2223;0;12014F;2000;10000;12000;12014;BEL;NL;;Schriek;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Mechelen;;;Heist-op-den-Berg
2230;0;13013A;2000;10000;13000;13013;BEL;NL;;Herselt;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Turnhout;;;Herselt
2235;0;13016C;2000;10000;13000;13016;BEL;NL;;Houtvenne;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Turnhout;;;Hulshout
2240;0;11054A;2000;10000;11000;11054;BEL;NL;;Zandhoven;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Zandhoven
2242;0;11054B;2000;10000;11000;11054;BEL;NL;;Pulderbos;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Zandhoven
2243;0;11054C;2000;10000;11000;11054;BEL;NL;;Pulle;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Zandhoven
2250;0;13029A;2000;10000;13000;13029;BEL;NL;;Olen;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Turnhout;;;Olen
2260;0;13049B;2000;10000;13000;13049;BEL;NL;;Tongerlo;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Turnhout;;;Westerlo
2270;0;13012A;2000;10000;13000;13012;BEL;NL;;Herenthout;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Turnhout;;;Herenthout
2275;0;13019A;2000;10000;13000;13019;BEL;NL;;Lille;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Turnhout;;;Lille
2280;0;13010A;2000;10000;13000;13010;BEL;NL;;Grobbendonk;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Turnhout;;;Grobbendonk
2288;0;13010B;2000;10000;13000;13010;BEL;NL;;Bouwel;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Turnhout;;;Grobbendonk
2290;0;13044A;2000;10000;13000;13044;BEL;NL;;Vorselaar;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Turnhout;;;Vorselaar
2300;0;13040A;2000;10000;13000;13040;BEL;NL;;Turnhout;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Turnhout;;;Turnhout
2310;0;13037A;2000;10000;13000;13037;BEL;NL;;Rijkevorsel;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Turnhout;;;Rijkevorsel
2320;0;13014A;2000;10000;13000;13014;BEL;NL;;Hoogstraten;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Turnhout;;;Hoogstraten
2321;0;13014C;2000;10000;13000;13014;BEL;NL;;Meer;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Turnhout;;;Hoogstraten
2323;0;13014E;2000;10000;13000;13014;BEL;NL;;Wortel;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Turnhout;;;Hoogstraten
2328;0;13014D;2000;10000;13000;13014;BEL;NL;;Meerle;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Turnhout;;;Hoogstraten
2330;0;13023A;2000;10000;13000;13023;BEL;NL;;Merksplas;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Turnhout;;;Merksplas
2340;0;13004A;2000;10000;13000;13004;BEL;NL;;Beerse;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Turnhout;;;Beerse
2350;0;13046A;2000;10000;13000;13046;BEL;NL;;Vosselaar;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Turnhout;;;Vosselaar
2360;0;13031A;2000;10000;13000;13031;BEL;NL;;Oud-Turnhout;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Turnhout;;;Oud-Turnhout
2370;0;13001A;2000;10000;13000;13001;BEL;NL;;Arendonk;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Turnhout;;;Arendonk
2380;0;13035A;2000;10000;13000;13035;BEL;NL;;Ravels;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Turnhout;;;Ravels
2381;0;13035B;2000;10000;13000;13035;BEL;NL;;Weelde;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Turnhout;;;Ravels
2382;0;13035C;2000;10000;13000;13035;BEL;NL;;Poppel;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Turnhout;;;Ravels
2387;0;13002A;2000;10000;13000;13002;BEL;NL;;Baarle-Hertog;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Turnhout;;;Baarle-Hertog
2390;0;11057B;2000;10000;11000;11057;BEL;NL;;Oostmalle;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Malle
2400;0;13006A;2000;10000;13000;13006;BEL;NL;;Dessel;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Turnhout;;;Dessel
2430;0;13053D;2000;10000;13000;13053;BEL;NL;;Vorst;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Turnhout;;;Laakdal
2431;0;13053A;2000;10000;13000;13053;BEL;NL;;Veerle;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Turnhout;;;Laakdal
2440;0;13008-Z;2000;10000;13000;13008;BEL;NL;;Geel;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Turnhout;;;Geel
2450;0;13021A;2000;10000;13000;13021;BEL;NL;;Meerhout;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Turnhout;;;Meerhout
2460;0;13017B;2000;10000;13000;13017;BEL;NL;;Lichtaart;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Turnhout;;;Kasterlee
2470;0;13036A;2000;10000;13000;13036;BEL;NL;;Retie;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Turnhout;;;Retie
2480;0;13006A;2000;10000;13000;13006;BEL;NL;;Dessel;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Turnhout;;;Dessel
2490;0;13003A;2000;10000;13000;13003;BEL;NL;;Balen;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Turnhout;;;Balen
2491;0;13003B;2000;10000;13000;13003;BEL;NL;;Olmen;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Turnhout;;;Balen
2500;0;12021A;2000;10000;12000;12021;BEL;NL;;Lier;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Mechelen;;;Lier
2520;0;11035C;2000;10000;11000;11035;BEL;NL;;Broechem;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Ranst
2530;0;11004A;2000;10000;11000;11004;BEL;NL;;Boechout;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Boechout
2531;0;11004B;2000;10000;11000;11004;BEL;NL;;Vremde;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Boechout
2540;0;11021A;2000;10000;11000;11021;BEL;NL;;Hove;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Hove
2547;0;11025A;2000;10000;11000;11025;BEL;NL;;Lint;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Lint
2550;0;11024A;2000;10000;11000;11024;BEL;NL;;Kontich;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Kontich
2560;0;12026C;2000;10000;12000;12026;BEL;NL;;Kessel;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Mechelen;;;Nijlen
2570;0;12009A;2000;10000;12000;12009;BEL;NL;;Duffel;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Mechelen;;;Duffel
2580;0;12029A;2000;10000;12000;12029;BEL;NL;;Putte;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Mechelen;;;Putte
2590;0;12002A-I;2000;10000;12000;12002;BEL;NL;;Berlaar;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Mechelen;;;Berlaar
2600;0;11002T;2000;10000;11000;11002;BEL;NL;;Berchem;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Antwerpen
2610;0;11002U;2000;10000;11000;11002;BEL;NL;;Wilrijk;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Antwerpen
2620;0;11018A;2000;10000;11000;11018;BEL;NL;;Hemiksem;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Hemiksem
2627;0;11038A;2000;10000;11000;11038;BEL;NL;;Schelle;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Schelle
2630;0;11001A;2000;10000;11000;11001;BEL;NL;;Aartselaar;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Aartselaar
2640;0;11029A;2000;10000;11000;11029;BEL;NL;;Mortsel;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Mortsel
2650;0;11013A;2000;10000;11000;11013;BEL;NL;;Edegem;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Edegem
2660;0;11002V;2000;10000;11000;11002;BEL;NL;;Hoboken;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Antwerpen
2800;0;12025A;2000;10000;12000;12025;BEL;NL;;Mechelen;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Mechelen;;;Mechelen
2801;0;12025D;2000;10000;12000;12025;BEL;NL;;Heffen;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Mechelen;;;Mechelen
2811;0;12025C;2000;10000;12000;12025;BEL;NL;;Leest;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Mechelen;;;Mechelen
2812;0;12025F;2000;10000;12000;12025;BEL;NL;;Muizen;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Mechelen;;;Mechelen
2820;0;12005A;2000;10000;12000;12005;BEL;NL;;Bonheiden;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Mechelen;;;Bonheiden
2830;0;12040A;2000;10000;12000;12040;BEL;NL;;Willebroek;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Mechelen;;;Willebroek
2840;0;11037C;2000;10000;11000;11037;BEL;NL;;Reet;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Rumst
2845;0;11030A;2000;10000;11000;11030;BEL;NL;;Niel;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Niel
2850;0;11005A;2000;10000;11000;11005;BEL;NL;;Boom;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Antwerpen;;;Boom
2860;0;12035A;2000;10000;12000;12035;BEL;NL;;Sint-Katelijne-Waver;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Mechelen;;;Sint-Katelijne-Waver
2861;0;12035B;2000;10000;12000;12035;BEL;NL;;Onze-Lieve-Vrouw-Waver;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Mechelen;;;Sint-Katelijne-Waver
2870;0;12030A;2000;10000;12000;12041;BEL;NL;;Puurs;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Mechelen;;;Puurs-Sint-Amands
2880;0;12007A;2000;10000;12000;12007;BEL;NL;;Bornem;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Mechelen;;;Bornem
2890;0;12034B;2000;10000;12000;12041;BEL;NL;;Oppuurs;;;Vlaams Gewest;R?gion flamande;;Antwerpen;;;Mechelen;;;Puurs-Sint-Amands
