url,property_id,price,rooms,area,state,facades_number,is_furnished,has_terrace,has_garden,has_swimming_pool,has_equipped_kitchen,build_year,cellar,garage,kitchen_type,kitchen_surface,water_softener,bathrooms,low_energy,solar_panels,heating_type,heat_pump,air_conditioning,alarm,parking_places_outdoor,garden_surface,garden_orientation,terrace_surface,terrace_orientation,land_surface,sewer_connection,running_water,rain_water_tank,primary_energy_consumption,co2,certification_electrical_installation,certification_gasoil_tank,planning_permission_granted,preemption_right,flooding_area_type,demarcated_flooding_area,surroundings_protected,opportunity_for_professional,availability,wash_room,parking_places_indoor,leased,living_room_surface,attic,glazing_type,elevator,entry_phone,security_door,access_disabled,apartement_floor,front_facade_orientation,number_floors,toilets,diningrooms,frontage_width,terrain_width_roadside,g_score,p_score,cadastral_income,vat,maintenance_cost
https://immovlan.be/en/detail/apartment/for-sale/2050/antwerp/rbu58989,rbu58989,359000,2,74.0,New,None,1,1,0,None,None,2018,None,None,None,None,None,1,None,None,Not specified,None,None,None,None,None,None,17.0,None,None,None,None,None,67.0,None,"yes, certificate in accordance",None,None,None,(information not available),(information not available),None,None,None,None,None,No,35.0,None,None,1,None,None,None,4,None,None,1,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/2610/wilrijk/rbu51601,rbu51601,176000,1,65.0,Normal,2,0,1,0,None,None,1967,None,None,None,None,None,1,None,None,Fuel oil,None,None,None,None,None,None,3.0,None,None,None,Yes,None,160.0,None,None,None,None,No,no flooding area,(information not available),None,None,Immediately,None,None,No,None,None,None,1,None,None,None,8,None,17,1,None,47 m,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/2600/berchem/rbu51349,rbu51349,425000,3,143.0,None,2,0,1,0,None,None,None,None,1,None,None,None,1,None,None,Gas,None,None,None,None,None,None,6.0,None,None,None,None,None,155.0,None,"No, certificate does not comply",None,None,None,(information not available),(information not available),None,None,On contract,None,None,No,None,None,None,1,None,None,None,3,None,3,2,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu51761,rbu51761,460000,2,98.0,None,None,None,1,0,None,None,None,None,None,None,None,None,1,None,None,Gas,None,No,No,None,None,None,5.0,None,None,None,None,None,88.0,None,None,None,None,None,no flooding area,(information not available),No,None,None,None,None,No,None,None,Double glass,0,None,None,No,3,None,5,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/2050/antwerp/rbu51599,rbu51599,275000,2,105.0,Excellent,2,0,1,0,None,None,1966,None,None,None,None,None,1,None,None,Electricity,None,None,None,None,None,None,10.0,None,None,None,Yes,None,278.0,None,"yes, certificate in accordance",None,None,Yes,None,(information not available),None,None,Immediately,None,None,No,None,None,None,1,None,None,None,2,None,16,1,None,16 m,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/2660/hoboken/rbu51324,rbu51324,265000,1,91.0,Excellent,2,0,0,1,None,None,2016,None,1,None,None,None,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,125.0,None,"No, certificate does not comply",None,None,No,no flooding area,(information not available),None,None,Immediately,None,None,No,None,None,None,1,None,None,None,None,None,None,1,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu51065,rbu51065,189000,2,94.0,Normal,2,0,0,0,None,None,1967,None,1,None,None,None,1,None,None,Gas,None,None,None,None,None,None,None,None,None,None,Yes,None,160.0,None,"No, certificate does not comply",None,None,No,None,(information not available),None,None,Immediately,None,None,No,31.0,None,None,1,None,None,None,2,None,4,1,None,None,None,None,None,907,: No,None
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu51066,rbu51066,154000,2,70.0,Normal,3,0,1,0,None,None,1967,None,1,None,None,None,1,None,None,Gas,None,None,None,None,None,None,4.0,None,None,None,None,None,207.0,None,"No, certificate does not comply",None,None,No,None,(information not available),None,None,On contract,None,None,No,30.0,None,None,1,None,None,None,2,None,None,1,None,None,None,None,None,711,: No,None
https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbu51051,rbu51051,239000,1,66.0,Normal,2,0,1,0,None,None,1968,None,None,None,None,None,1,None,None,Gas,None,None,None,None,None,None,2.0,None,None,None,Yes,None,399.0,None,"yes, certificate in accordance",None,None,No,no flooding area,(information not available),None,None,On contract,None,None,No,None,None,None,0,None,None,None,1,None,None,1,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/2050/antwerp/rbu50926,rbu50926,220000,3,105.0,None,None,None,1,0,None,None,1969,None,1,None,None,None,None,None,None,None,None,None,No,None,None,None,None,None,None,None,None,None,284.0,None,None,None,None,None,no flooding area,(information not available),No,None,On contract,None,None,No,None,None,None,0,None,None,No,1,None,None,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu51332,rbu51332,265000,3,108.0,To be renovated,2,0,1,0,None,None,1980,None,1,None,None,None,1,None,None,Gas,None,None,None,None,None,None,None,None,None,None,Yes,None,135.0,None,"yes, certificate in accordance",None,None,No,no flooding area,(information not available),None,None,On contract,None,None,No,None,None,None,1,None,None,None,2,None,3,1,None,None,None,None,None,1306,: No,None
https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu50580,rbu50580,209000,2,105.0,Normal,2,0,1,0,None,None,2012,None,None,None,None,None,1,None,None,Gas,None,None,None,None,None,None,None,None,None,None,Yes,None,126.0,None,"No, certificate does not comply",None,None,No,None,(information not available),None,None,Immediately,None,None,No,None,None,None,1,None,None,None,4,None,None,1,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu50925,rbu50925,595000,2,110.0,None,None,None,1,0,None,None,2021,None,None,None,None,None,None,None,None,Not specified,None,No,No,None,None,None,14.0,None,None,None,None,None,49.0,None,None,None,None,No,no flooding area,(information not available),No,None,On contract,None,None,No,None,None,Double glass,1,None,None,Yes,1,None,None,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/2060/antwerp/rbu50787,rbu50787,235000,3,96.0,None,None,None,1,0,None,None,1969,None,None,None,None,None,1,None,None,Gas,None,No,No,None,None,None,5.0,None,None,None,None,None,None,None,None,None,None,Yes,no flooding area,(information not available),No,None,On contract,None,None,No,None,None,None,1,None,None,No,3,None,None,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbu50861,rbu50861,375000,2,131.0,Normal,2,0,1,0,None,None,1962,None,None,None,None,None,1,None,None,Fuel oil,None,None,None,None,None,None,2.0,None,None,None,Yes,None,244.0,None,"No, certificate does not comply",None,None,No,no flooding area,(information not available),None,None,On contract,None,None,No,None,None,None,1,None,None,None,7,None,8,1,None,15 m,None,None,None,1232,: No,None
https://immovlan.be/en/detail/apartment/for-sale/2050/antwerp/rbu50788,rbu50788,235000,2,95.0,None,None,None,1,0,None,None,1972,None,None,None,None,None,1,None,None,Gas,None,No,No,None,None,None,None,None,None,None,None,None,101.0,None,None,None,None,No,no flooding area,(information not available),No,None,On contract,None,None,No,None,None,Double glass,0,None,None,No,4,None,10,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu49023,rbu49023,234900,3,92.0,Normal,None,0,1,0,None,None,1989,None,None,None,None,None,1,None,None,Gas,None,None,None,None,None,None,3.0,None,None,None,None,None,287.0,None,"yes, certificate in accordance",None,None,None,(information not available),(information not available),None,None,From 08/01/2026,None,None,No,32.0,None,None,0,None,None,None,2,None,3,1,None,None,None,None,None,855,: No,None
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu50521,rbu50521,159000,1,17.0,None,None,None,1,0,None,None,2019,None,None,None,None,None,1,None,None,None,None,None,No,None,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,no flooding area,(information not available),No,None,None,None,None,No,None,None,None,0,None,None,No,3,None,3,1,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/2140/borgerhout/rbu50577,rbu50577,219000,2,86.0,To be renovated,2,0,0,0,None,None,1959,None,1,None,None,None,1,None,None,Gas,None,None,None,None,None,None,None,None,None,None,Yes,None,148.0,None,"No, certificate does not comply",None,None,No,no flooding area,(information not available),None,None,On contract,None,None,No,32.0,None,None,1,None,None,None,2,None,4,1,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/2020/antwerp/rbu58568,rbu58568,175000,1,59.0,Normal,None,None,0,0,None,None,None,Yes,None,None,None,None,1,None,None,Gas,None,None,None,None,None,None,None,None,None,None,None,None,256.0,None,None,None,Yes,None,no flooding area,(information not available),No,None,None,None,None,None,None,No,Double glass,0,Yes,None,No,2,None,2,None,None,None,None,A,A,344,: No,None
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu58818,rbu58818,189000,2,98.0,To be renovated,None,0,1,0,None,None,1971,None,None,None,None,None,1,None,None,Gas,None,None,None,None,None,None,None,None,None,None,None,None,218.0,None,"No, certificate does not comply",None,None,No,no flooding area,(information not available),None,None,On contract,None,None,No,39.0,None,None,0,None,None,None,1,None,2,1,None,8 m,None,None,None,857,: No,None
https://immovlan.be/en/detail/apartment/for-sale/2100/deurne/rbu57409,rbu57409,265000,2,88.0,Normal,2,0,1,0,None,None,2019,None,1,None,None,None,1,None,None,Gas,None,None,None,None,None,None,6.0,None,None,None,Yes,None,106.0,None,"yes, certificate in accordance",None,None,No,no flooding area,(information not available),None,None,On contract,None,None,No,None,None,None,1,None,None,None,1,None,3,1,None,25 m,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/2170/merksem/rbu56818,rbu56818,169000,1,55.0,Normal,2,0,1,0,None,None,None,None,1,None,None,None,1,None,None,Gas,None,None,None,None,None,None,12.0,None,None,None,Yes,None,300.0,None,"yes, certificate in accordance",None,None,Yes,no flooding area,(information not available),None,None,On contract,None,None,No,None,None,None,0,None,None,None,1,None,3,1,None,12 m,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu58545,rbu58545,374000,2,115.0,None,None,None,1,0,None,None,1975,None,None,None,None,None,1,None,None,Not specified,None,No,No,None,None,None,4.0,None,None,None,None,None,163.0,None,None,None,None,No,no flooding area,(information not available),No,None,None,None,None,No,None,None,Double glass,1,None,None,No,4,None,None,2,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/penthouse/for-sale/2170/merksem/rbu55928,rbu55928,299000,3,99.0,Normal,2,0,1,0,None,None,None,None,1,None,None,None,1,None,Yes,Gas,None,None,None,None,None,None,7.0,None,None,None,Yes,None,184.0,None,"yes, certificate in accordance",None,None,Yes,no flooding area,(information not available),None,None,Immediately,None,None,No,None,None,None,0,None,None,None,3,None,3,1,None,12 m,None,None,None,None,: No,None
https://immovlan.be/en/detail/studio/for-sale/2000/antwerp/rbu55740,rbu55740,189000,1,41.0,Normal,2,1,0,None,No,Fully equipped,1973,None,None,Western kitchen,None,None,1,None,None,None,None,None,None,None,None,None,None,None,None,Yes,Yes,None,130.0,None,"yes, certificate in accordance",None,No,No,no flooding area,(information not available),None,None,None,None,None,Yes,41.0,None,Double glass,0,Yes,None,No,1,None,3,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/2020/antwerp/rbu56039,rbu56039,219000,3,89.0,None,None,None,1,0,None,None,None,None,None,None,None,None,None,None,None,Gas,None,No,No,None,None,None,5.0,None,None,None,None,None,128.0,None,None,None,None,No,no flooding area,(information not available),No,None,None,None,None,No,None,None,None,0,None,None,No,1,None,3,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/2170/merksem/rbu55927,rbu55927,169000,1,55.0,Normal,2,0,1,0,None,None,None,None,1,None,None,None,1,None,None,Gas,None,None,None,None,None,None,8.0,None,None,None,Yes,None,128.0,None,"yes, certificate in accordance",None,None,Yes,no flooding area,(information not available),None,None,On contract,None,None,No,None,None,None,0,None,None,None,2,None,3,1,None,12 m,None,None,None,None,: No,None
https://immovlan.be/en/detail/studio/for-sale/2000/antwerp/rbu55738,rbu55738,185000,1,41.0,Normal,2,1,None,None,No,Fully equipped,1972,None,None,Western kitchen,None,None,1,None,None,None,None,None,None,None,None,None,None,None,None,Yes,Yes,None,130.0,None,"yes, certificate in accordance",None,No,No,no flooding area,(information not available),None,None,None,None,None,Yes,41.0,None,Double glass,0,Yes,None,No,2,None,3,None,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/2060/antwerp/rbu55930,rbu55930,139000,1,41.0,Normal,2,0,0,0,None,None,None,None,None,None,None,None,1,None,None,Gas,None,None,None,None,None,None,None,None,None,None,Yes,None,114.0,None,"yes, certificate in accordance",None,None,Yes,no flooding area,(information not available),None,None,Immediately,None,None,No,None,None,None,0,None,None,None,2,None,3,1,None,7 m,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/2170/merksem/rbu55926,rbu55926,169000,1,54.0,Normal,2,0,1,0,None,None,None,None,1,None,None,None,1,None,None,Gas,None,None,None,None,None,None,12.0,None,None,None,Yes,None,173.0,None,"yes, certificate in accordance",None,None,Yes,no flooding area,(information not available),None,None,Immediately,None,None,No,None,None,None,0,None,None,None,1,None,3,1,None,12 m,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/2060/antwerp/rbu55929,rbu55929,199000,2,70.0,Normal,2,0,0,0,None,None,None,None,None,None,None,None,1,None,None,Gas,None,None,None,None,None,None,None,None,None,None,Yes,None,135.0,None,"yes, certificate in accordance",None,None,Yes,no flooding area,(information not available),None,None,On contract,None,None,No,None,None,None,0,None,None,None,1,None,3,1,None,7 m,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/2660/hoboken/rbu55645,rbu55645,165000,2,76.0,To be renovated,2,0,1,0,None,None,None,None,None,None,None,None,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,201.0,None,"No, certificate does not comply",None,None,No,no flooding area,(information not available),None,None,On contract,None,None,No,None,None,None,1,None,None,None,12,None,None,1,None,None,None,None,None,None,: No,None
https://immovlan.be/en/detail/apartment/for-sale/2020/antwerp/rbu55669,rbu55669,189000,3,100.0,To be renovated,2,0,1,None,None,None,1963,None,None,None,None,None,1,None,None,Gas,None,None,None,None,None,None,2.0,None,None,None,Yes,None,160.0,None,"No, certificate does not comply",None,None,No,no flooding area,(information not available),None,None,On contract,None,None,No,32.0,None,None,1,None,None,None,16,None,17,1,None,14 m,None,None,None,745,: No,None
